product_name,brand,material_composition,hts_code,tariff_rate,country,base_price
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Thailand,35.51
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Mexico,69.86
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Vietnam,33.19
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,India,89.18
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Thailand,37.71
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Vietnam,29.6
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Mexico,30.94
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Mexico,39.96
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,India,32.19
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Germany,10.17
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,India,40.47
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,China,95.18
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Vietnam,62.45
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Thailand,44.96
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Malaysia,60.43
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Germany,91.69
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Malaysia,47.16
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,India,30.66
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,India,21.5
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Thailand,90.01
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,China,5.29
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Vietnam,30.14
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,China,10.93
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Mexico,23.32
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Thailand,98.13
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,China,14.24
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,India,65.05
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Thailand,8.47
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Thailand,48.79
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Germany,3.25
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,India,98.63
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Germany,41.49
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Vietnam,42.7
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,China,53.99
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,China,53.36
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Germany,27.95
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Malaysia,45.25
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Thailand,11.59
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Thailand,18.14
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Malaysia,2.25
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Malaysia,63.68
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Mexico,2.47
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,China,74.64
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Germany,16.41
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,India,19.22
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Mexico,69.15
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,India,2.27
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,India,19.95
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Vietnam,53.01
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Malaysia,51.7
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Thailand,48.37
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,India,41.82
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Malaysia,29.14
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,China,5.54
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,India,96.1
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,China,47.3
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Mexico,53.07
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Malaysia,37.09
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,China,46.85
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Malaysia,81.96
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Thailand,67.65
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,India,23.17
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Thailand,54.71
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Vietnam,21.61
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Germany,31.17
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Vietnam,71.07
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Malaysia,2.92
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Germany,98.82
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Malaysia,43.56
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Vietnam,38.4
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Mexico,72.39
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Vietnam,18.38
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Vietnam,7.52
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Thailand,45.38
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Thailand,75.86
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,China,66.34
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Mexico,12.09
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Malaysia,63.77
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Malaysia,5.91
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Thailand,77.63
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Thailand,6.0
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,China,89.12
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,China,17.12
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,China,20.49
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,India,4.15
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Mexico,39.75
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,India,31.43
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Germany,85.46
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,China,59.81
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,India,74.74
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,India,24.74
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Mexico,37.6
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Mexico,21.98
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,China,11.02
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Mexico,57.66
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Germany,41.98
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Germany,44.07
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Germany,25.47
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Vietnam,55.55
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,India,36.33
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Mexico,90.15
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Germany,81.04
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Malaysia,57.94
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Vietnam,94.44
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,China,84.62
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Thailand,70.09
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Germany,91.9
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Germany,23.41
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,India,14.42
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,India,32.97
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,India,78.2
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Germany,20.99
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Malaysia,5.95
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Vietnam,81.41
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Thailand,75.79
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Thailand,18.64
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Thailand,45.6
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Thailand,59.85
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Germany,53.08
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Thailand,75.21
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Germany,87.55
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,India,92.36
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,China,28.97
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Thailand,94.41
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Malaysia,74.74
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Malaysia,1.68
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Thailand,15.15
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Mexico,38.34
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Malaysia,40.3
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Thailand,42.08
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Thailand,73.63
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Mexico,29.28
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Malaysia,31.12
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,China,60.63
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,China,91.67
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Malaysia,9.69
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Thailand,52.85
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,India,90.06
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Malaysia,30.51
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,China,78.48
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Thailand,31.4
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Malaysia,3.95
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Vietnam,74.99
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Germany,52.37
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,India,65.01
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,China,55.64
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Vietnam,6.32
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,China,62.61
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Thailand,29.8
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Mexico,6.41
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Mexico,41.24
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Vietnam,56.28
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Malaysia,94.38
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Germany,3.83
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Mexico,13.89
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Mexico,98.47
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Mexico,93.96
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Vietnam,63.68
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Germany,57.79
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Mexico,57.7
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Mexico,35.21
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Thailand,80.53
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,India,23.08
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Malaysia,4.45
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Mexico,36.35
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,China,5.16
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,China,98.33
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Thailand,43.66
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Malaysia,45.3
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Germany,9.31
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Germany,7.44
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Germany,90.85
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,India,90.96
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Mexico,62.87
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Thailand,43.33
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Vietnam,18.65
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Germany,74.21
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Vietnam,35.92
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Mexico,44.13
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,India,27.4
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Malaysia,35.6
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Malaysia,14.89
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Vietnam,32.7
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Mexico,33.64
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Thailand,16.38
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Germany,58.37
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Germany,40.22
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,India,85.51
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Germany,48.76
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,China,81.48
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,India,7.52
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Malaysia,67.3
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Mexico,14.85
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,India,62.55
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Germany,46.25
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Thailand,60.44
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Germany,21.97
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,China,38.2
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,China,61.11
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Mexico,54.0
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,India,25.85
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Germany,45.81
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Mexico,35.64
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Mexico,73.69
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Thailand,84.31
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Thailand,33.93
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Mexico,42.79
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Malaysia,12.3
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Malaysia,51.71
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Thailand,62.9
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Vietnam,48.04
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,India,23.56
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,China,75.11
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Malaysia,16.6
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Mexico,8.37
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Germany,45.06
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,China,73.92
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Malaysia,83.45
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Mexico,29.65
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Malaysia,95.76
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,India,64.79
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Vietnam,84.24
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Germany,62.11
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Germany,72.39
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,India,6.0
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Mexico,6.11
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,China,40.35
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Malaysia,86.5
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Vietnam,9.42
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Vietnam,84.21
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Malaysia,92.03
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Mexico,63.91
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Vietnam,37.86
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Vietnam,4.61
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Germany,10.13
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Mexico,71.11
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Vietnam,52.24
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Germany,32.04
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,India,39.52
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Germany,93.42
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,China,39.91
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Malaysia,54.04
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,India,31.63
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Germany,41.33
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,India,12.7
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Vietnam,44.48
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Thailand,20.2
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Malaysia,76.08
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Malaysia,7.95
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Mexico,85.94
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,China,57.04
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,China,78.61
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,China,52.86
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Malaysia,10.98
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Germany,47.48
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,China,65.79
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Mexico,29.89
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Germany,60.31
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Thailand,83.92
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Thailand,80.07
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,China,15.31
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,India,15.99
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,China,21.16
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,China,54.25
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Germany,36.69
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Vietnam,1.34
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,China,21.71
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Vietnam,98.28
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Mexico,84.87
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,China,50.71
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Thailand,22.31
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,India,66.45
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Malaysia,31.38
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Germany,38.97
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Germany,3.5
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Mexico,5.61
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Germany,96.67
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,China,10.86
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Malaysia,1.63
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,China,64.06
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Germany,89.21
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,India,72.79
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Mexico,62.46
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Mexico,42.6
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Malaysia,96.58
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,China,18.28
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,India,57.01
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Mexico,43.04
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,Malaysia,87.03
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Vietnam,98.18
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Thailand,42.15
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Mexico,72.75
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Vietnam,31.48
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Vietnam,5.28
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Vietnam,60.74
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Mexico,97.45
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,India,95.35
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Vietnam,87.5
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,India,88.79
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,Thailand,61.15
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Mexico,33.67
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,China,81.51
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Germany,75.51
Aluminum Can,Coca-Cola,100% Aluminum,7612.90.1090,0.02,India,95.56
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Thailand,40.41
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,Malaysia,70.93
Nitrile Gloves,McKesson,100% Nitrile,4015.19.0510,0.03,China,9.08
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,Malaysia,14.97
Cotton Shirt,Gap,100% Cotton,6109.10.0012,0.085,China,6.87
Plastic Chair,IKEA,100% Plastic,9401.80.4045,0.06,Germany,17.71
Cordless Drill,SBD,"60% Steel, 30% Plastic, 10% Electronics",8467.21.0030,0.017,China,75.5
